优先级排名,卖家ID,卖家州,客户州,已完成订单,延迟订单,延迟订单商品GMV,延迟交付率,建议行动
1364,12b9676b00f60f3b700e83af21824c0e,RS,SP,36,0,0.0,0.0,复核卖家发货SLA
1365,522620dcb18a6b31cd7bdf73665113a9,PR,MG,20,0,0.0,0.0,复核承运线路容量与路由
1366,48162d548f5b1b11b9d29d1e01f75a61,SP,SP,21,0,0.0,0.0,复核承运线路容量与路由
1367,612170e34b97004b3ba37eae81836b4c,RS,SP,34,0,0.0,0.0,复核卖家发货SLA
1368,229c3efbfb0ea2058de4ccdfbc3d784a,MG,SP,43,0,0.0,0.0,复核承运线路容量与路由
1369,5dceca129747e92ff8ef7a997dc4f8ca,SP,PR,12,0,0.0,0.0,复核承运线路容量与路由
1370,44073f8b7e41514de3b7815dd0237f4f,DF,SP,51,0,0.0,0.0,复核承运线路容量与路由
1371,3b15288545f8928d3e65a8f949a28291,SP,SP,45,0,0.0,0.0,复核承运线路容量与路由
1372,5cf13accae3222c70a9cac40818ae839,MG,SP,62,0,0.0,0.0,复核承运线路容量与路由
1373,5dceca129747e92ff8ef7a997dc4f8ca,SP,SC,13,0,0.0,0.0,复核承运线路容量与路由
1374,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,SP,35,0,0.0,0.0,复核卖家发货SLA
1375,7e93a43ef30c4f03f38b393420bc753a,SP,GO,10,0,0.0,0.0,复核承运线路容量与路由
1376,9de4643a8dbde634fe55621059d92273,SC,SP,26,0,0.0,0.0,复核承运线路容量与路由
1377,ff063b022a9a0aab91bad2c9088760b7,SP,SP,40,0,0.0,0.0,复核卖家发货SLA
1378,b8bc237ba3788b23da09c0f1f3a3288c,SC,SP,18,0,0.0,0.0,复核承运线路容量与路由
1379,2a5b78b41cd05baeac8df54c6606b92c,MG,SP,25,0,0.0,0.0,复核承运线路容量与路由
1380,8ae520247981aa06bc94abddf5f46d34,SC,SP,22,0,0.0,0.0,复核承运线路容量与路由
1381,25c5c91f63607446a97b143d2d535d31,MG,MG,21,0,0.0,0.0,复核卖家发货SLA
1382,f3b80352b986ab4d1057a4b724be19d0,DF,SP,46,0,0.0,0.0,复核承运线路容量与路由
1383,530ec6109d11eaaf87999465c6afee01,PR,SP,38,0,0.0,0.0,复核承运线路容量与路由
1384,6560211a19b47992c3666cc44a7e94c0,SP,PR,80,0,0.0,0.0,复核承运线路容量与路由
1385,fbc14c0cf93505ef89f64665ffa4a7b5,SP,SP,10,0,0.0,0.0,复核卖家发货SLA
1386,a5cba26a62b8b4d0145b68b841e62e7f,PR,SP,23,0,0.0,0.0,复核承运线路容量与路由
1387,c3cfdc648177fdbbbb35635a37472c53,PR,PR,33,0,0.0,0.0,复核承运线路容量与路由
1388,00fc707aaaad2d31347cf883cd2dfe10,PR,SP,45,0,0.0,0.0,复核承运线路容量与路由
1389,40d54b51e962dbe09cabbcfd33298dee,SP,SP,21,0,0.0,0.0,复核承运线路容量与路由
1390,5c243662ce92d84573bfaff24c3e3700,SP,RJ,13,0,0.0,0.0,复核承运线路容量与路由
1391,7178f9f4dd81dcef02f62acdf8151e01,SC,MG,27,0,0.0,0.0,复核承运线路容量与路由
1392,d921b68bf747894be13a97ae52b0f386,MG,SP,27,0,0.0,0.0,复核承运线路容量与路由
1393,7e93a43ef30c4f03f38b393420bc753a,SP,PR,13,0,0.0,0.0,复核承运线路容量与路由
1394,bd23da7354813347129d751591d1a6e2,SP,SP,45,0,0.0,0.0,复核卖家发货SLA
1395,7142540dd4c91e2237acb7e911c4eba2,SP,MG,46,0,0.0,0.0,复核承运线路容量与路由
1396,240b9776d844d37535668549a396af32,RJ,SP,12,0,0.0,0.0,复核卖家发货SLA
1397,1d8dbc4f32378d715c717c1c1fc57bae,PR,SP,34,0,0.0,0.0,复核卖家发货SLA
1398,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,PR,13,0,0.0,0.0,复核卖家发货SLA
1399,5c243662ce92d84573bfaff24c3e3700,SP,MG,14,0,0.0,0.0,复核承运线路容量与路由
1400,37be5a7c751166fbc5f8ccba4119e043,SP,RS,22,0,0.0,0.0,复核承运线路容量与路由
1401,eeb6de78f79159600292e314a77cbd18,SC,SC,11,0,0.0,0.0,复核承运线路容量与路由
1402,c847e075301870dd144a116762eaff9a,MG,SP,16,0,0.0,0.0,复核承运线路容量与路由
1403,ed4acab38528488b65a9a9c603ff024a,SP,SP,18,0,0.0,0.0,复核卖家发货SLA
1404,0c8380b62e38e8a1e6adbeba7eb9688c,MG,MG,40,0,0.0,0.0,复核承运线路容量与路由
1405,3d871de0142ce09b7081e2b9d1733cb1,SP,PR,53,0,0.0,0.0,复核承运线路容量与路由
1406,259f7b5e6e482c230e5bfaa670b6bb8f,SP,SP,69,0,0.0,0.0,复核承运线路容量与路由
1407,4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,SP,15,0,0.0,0.0,复核卖家发货SLA
1408,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,MG,11,0,0.0,0.0,复核承运线路容量与路由
1409,f80edd2c5aaa505cc4b0a3b219abf4b8,SP,SP,56,0,0.0,0.0,复核承运线路容量与路由
1410,12b9676b00f60f3b700e83af21824c0e,RS,MG,20,0,0.0,0.0,复核承运线路容量与路由
1411,32b8764b4ef628b53608fc34011fcc13,SC,SP,14,0,0.0,0.0,复核承运线路容量与路由
1412,1a3df491d1c4f1589fc2b934ada68bf2,SC,MG,23,0,0.0,0.0,复核承运线路容量与路由
1413,95e03ca3d4146e4011985981aeb959b9,RJ,SP,62,0,0.0,0.0,复核承运线路容量与路由
1414,70eea00b476a314817cefde4aad4f89a,SP,MG,16,0,0.0,0.0,复核承运线路容量与路由
1415,ceaec5548eefc6e23e6607c5435102e7,SP,MG,14,0,0.0,0.0,复核承运线路容量与路由
1416,46dc3b2cc0980fb8ec44634e21d2718e,RJ,BA,17,0,0.0,0.0,复核承运线路容量与路由
1417,d91fb3b7d041e83b64a00a3edfb37e4f,SP,MG,56,0,0.0,0.0,复核承运线路容量与路由
1418,7a241947449cc45dbfda4f9d0798d9d0,MG,SP,32,0,0.0,0.0,复核承运线路容量与路由
1419,46dc3b2cc0980fb8ec44634e21d2718e,RJ,ES,16,0,0.0,0.0,复核承运线路容量与路由
1420,de722cd6dad950a92b7d4f82673f8833,PE,BA,23,0,0.0,0.0,复核承运线路容量与路由
1421,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,RS,11,0,0.0,0.0,复核承运线路容量与路由
1422,b372ee768ed69e46ca8cdbd267aa7a38,SP,SP,21,0,0.0,0.0,复核承运线路容量与路由
1423,2528513dd95219a6013d4d05176e391a,SP,MG,19,0,0.0,0.0,复核承运线路容量与路由
1424,1f9ab4708f3056ede07124aad39a2554,SP,SP,22,0,0.0,0.0,复核卖家发货SLA
1425,7178f9f4dd81dcef02f62acdf8151e01,SC,PR,18,0,0.0,0.0,复核承运线路容量与路由
1426,b33e7c55446eabf8fe1a42d037ac7d6d,SP,MG,14,0,0.0,0.0,复核承运线路容量与路由
1427,34d1ca11b242c0fee2c834ae8d788566,MG,SP,13,0,0.0,0.0,复核承运线路容量与路由
1428,7b07b3c7487f0ea825fc6df75abd658b,SP,SP,46,0,0.0,0.0,复核承运线路容量与路由
1429,066a6914e1ebf3ea95a216c73a986b91,PR,SP,30,0,0.0,0.0,复核承运线路容量与路由
1430,ceaec5548eefc6e23e6607c5435102e7,SP,RS,16,0,0.0,0.0,复核承运线路容量与路由
1431,06df0c10d34e459d9672bc77388742eb,PR,SP,11,0,0.0,0.0,复核承运线路容量与路由
1432,a420f60ff1aa9acc80d0e42959f2b313,SP,SP,27,0,0.0,0.0,复核承运线路容量与路由
1433,17a053fcb14bd219540cbde0df490be0,SP,RJ,12,0,0.0,0.0,复核承运线路容量与路由
1434,ea67327e24487bdfac5fbfa37ea124df,SP,SP,17,0,0.0,0.0,复核承运线路容量与路由
1435,001cca7ae9ae17fb1caed9dfb1094831,ES,MG,30,0,0.0,0.0,复核承运线路容量与路由
1436,679769a98cfcc6da877c8486ff1c13f3,MG,SP,11,0,0.0,0.0,复核承运线路容量与路由
1437,a7f13822ceb966b076af67121f87b063,SP,SP,24,0,0.0,0.0,复核卖家发货SLA
1438,609e1a9a6c2539919b8205cf7c4e6ff0,SC,SP,42,0,0.0,0.0,复核承运线路容量与路由
1439,058fd0aa2bfdb2274e05e1ae971dabb6,SP,SP,29,0,0.0,0.0,复核承运线路容量与路由
1440,750303a20e9c56b2a6bc45cdce0b897d,GO,MG,11,0,0.0,0.0,复核承运线路容量与路由
1441,cb8bcce248bb1fb274ba762d8b971456,MG,SP,25,0,0.0,0.0,复核承运线路容量与路由
1442,5b67882648febfb6e1225e6ad7164f6b,PR,SP,15,0,0.0,0.0,复核承运线路容量与路由
1443,612170e34b97004b3ba37eae81836b4c,RS,RS,17,0,0.0,0.0,复核卖家发货SLA
1444,240b9776d844d37535668549a396af32,RJ,RJ,10,0,0.0,0.0,复核卖家发货SLA
1445,ebd2d60905fb58271facef5596b620d3,SP,SP,30,0,0.0,0.0,复核承运线路容量与路由
1446,b372ee768ed69e46ca8cdbd267aa7a38,SP,RJ,12,0,0.0,0.0,复核承运线路容量与路由
1447,9baf5cb77970f539089d09a38bcec5c3,SP,SP,19,0,0.0,0.0,复核卖家发货SLA
1448,02f5837340d7eb4f653d676c7256523a,PR,SP,25,0,0.0,0.0,复核承运线路容量与路由
1449,33a17d60c64393351ebf1ef860f4e0f2,RS,RS,16,0,0.0,0.0,复核卖家发货SLA
1450,0b90b6df587eb83608a64ea8b390cf07,PR,MG,17,0,0.0,0.0,复核承运线路容量与路由
1451,3ade81dab5a172b88e1871c28ae05260,SP,SP,16,0,0.0,0.0,复核卖家发货SLA
1452,6c7d50c24b3ccd2fd83b44d8bb34e073,SP,SP,43,0,0.0,0.0,复核承运线路容量与路由
1453,955fee9216a65b617aa5c0531780ce60,SP,GO,29,0,0.0,0.0,复核承运线路容量与路由
1454,c3cfdc648177fdbbbb35635a37472c53,PR,RS,25,0,0.0,0.0,复核承运线路容量与路由
1455,0b35c634521043bf4b47e21547b99ab5,PR,SP,13,0,0.0,0.0,复核承运线路容量与路由
1456,522620dcb18a6b31cd7bdf73665113a9,PR,PR,14,0,0.0,0.0,复核承运线路容量与路由
1457,17306570e772e7718c92a562d33f5f1d,SP,SP,12,0,0.0,0.0,复核卖家发货SLA
1458,7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,MG,18,0,0.0,0.0,复核承运线路容量与路由
1459,cc63f0dd2acba93ffed4fe9f8e0321fa,SP,SP,21,0,0.0,0.0,复核承运线路容量与路由
1460,7c67e1448b00f6e969d365cea6b010ab,SP,GO,20,0,0.0,0.0,复核卖家发货SLA
1461,3340ef1913fb70d28420f6ceb685c339,PR,SP,12,0,0.0,0.0,复核承运线路容量与路由
1462,381c83fdca332ea6afd896da20bf6e4a,PR,SP,17,0,0.0,0.0,复核承运线路容量与路由
1463,82e0a475a88cc9595229d8029273f045,SP,SP,10,0,0.0,0.0,复核卖家发货SLA
1464,670c26e0f1bf8d0576271d5cfaec6d2b,PR,SP,38,0,0.0,0.0,复核承运线路容量与路由
1465,31344c16881c08a8a72c6d2eb29918c1,MG,SP,13,0,0.0,0.0,复核承运线路容量与路由
1466,b1a81260566c1bac3114a6d124413f27,RS,SP,18,0,0.0,0.0,复核承运线路容量与路由
1467,ceaec5548eefc6e23e6607c5435102e7,SP,SC,12,0,0.0,0.0,复核承运线路容量与路由
1468,6288c69c4ce638e59925e59193f98b16,SP,SP,12,0,0.0,0.0,复核卖家发货SLA
1469,fa1a9dec3a9940c072684a46728bf1fc,SC,SP,24,0,0.0,0.0,复核承运线路容量与路由
1470,0241d4d5d36f10f80c644447315af0bd,PR,RS,19,0,0.0,0.0,复核承运线路容量与路由
1471,391fc6631aebcf3004804e51b40bcf1e,SP,PR,28,0,0.0,0.0,复核承运线路容量与路由
1472,c003204e1ab016dfa150abc119207b24,SP,MG,20,0,0.0,0.0,复核承运线路容量与路由
1473,a1043bafd471dff536d0c462352beb48,MG,SC,24,0,0.0,0.0,复核承运线路容量与路由
1474,9de4643a8dbde634fe55621059d92273,SC,MG,10,0,0.0,0.0,复核承运线路容量与路由
1475,02ecc2a19303f05e59ce133fd923fff7,SP,SP,11,0,0.0,0.0,复核卖家发货SLA
1476,8444e55c1f13cd5c179851e5ca5ebd00,MG,RJ,15,0,0.0,0.0,复核卖家发货SLA
1477,8c16d1f32a54d92897cc437244442e1b,SC,SP,42,0,0.0,0.0,复核承运线路容量与路由
1478,9c0e69c7bf2619675bbadf47b43f655a,SP,MG,13,0,0.0,0.0,复核承运线路容量与路由
1479,06e5eefc71ec47ae763c5c6f8db7064f,RS,RJ,10,0,0.0,0.0,复核承运线路容量与路由
1480,0ea22c1cfbdc755f86b9b54b39c16043,MG,MG,55,0,0.0,0.0,复核承运线路容量与路由
1481,81f89e42267213cb94da7ddc301651da,SP,SP,31,0,0.0,0.0,复核承运线路容量与路由
1482,0ef83d7d83ed97cd2a0049ac8be5f88a,PR,SP,26,0,0.0,0.0,复核承运线路容量与路由
1483,9674754b5a0cb32b638cec001178f799,SP,SP,50,0,0.0,0.0,复核卖家发货SLA
1484,5b925e1d006e9476d738aa200751b73b,SP,SP,23,0,0.0,0.0,复核卖家发货SLA
1485,4371b634e0efc0e22b09b52907d9d469,SP,SP,43,0,0.0,0.0,复核卖家发货SLA
1486,099095b050cfe8eb1ddff5317587e96e,SP,SP,10,0,0.0,0.0,复核卖家发货SLA
1487,3bb548e3cb7f70f28e3f11ee9dce0e59,PR,SP,18,0,0.0,0.0,复核承运线路容量与路由
1488,7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,RS,21,0,0.0,0.0,复核承运线路容量与路由
1489,7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,MG,24,0,0.0,0.0,复核卖家发货SLA
1490,37be5a7c751166fbc5f8ccba4119e043,SP,GO,12,0,0.0,0.0,复核承运线路容量与路由
1491,30a2f535bb48308f991d0b9ad4a8c4bb,SP,SP,41,0,0.0,0.0,复核承运线路容量与路由
1492,87142160b41353c4e5fca2360caf6f92,RS,PR,26,0,0.0,0.0,复核承运线路容量与路由
1493,b90e891671cffd9557f33a97dc523645,PR,SP,21,0,0.0,0.0,复核承运线路容量与路由
1494,b2479f944e1b90cf8a5de1bbfde284d6,SP,SP,50,0,0.0,0.0,复核承运线路容量与路由
1495,620c87c171fb2a6dd6e8bb4dec959fc6,RJ,DF,19,0,0.0,0.0,复核承运线路容量与路由
1496,26d8a1c7c75d513045798992ead43aa2,PR,SP,16,0,0.0,0.0,复核卖家发货SLA
1497,17e34d8224d27a541263c4c64b11a56b,SP,PR,11,0,0.0,0.0,复核承运线路容量与路由
1498,6fc26fe110feebd80a433e1f012a84f9,SP,SP,16,0,0.0,0.0,复核承运线路容量与路由
1499,75d34ebb1bd0bd7dde40dd507b8169c3,BA,SP,12,0,0.0,0.0,复核卖家发货SLA
1500,916c9de0b5ad957346eeeb12f332687e,PR,SP,11,0,0.0,0.0,复核承运线路容量与路由
1501,4917cee8d902e13428c3ec4b1ca6f315,SC,SP,15,0,0.0,0.0,复核卖家发货SLA
1502,12b9676b00f60f3b700e83af21824c0e,RS,RS,12,0,0.0,0.0,复核卖家发货SLA
1503,955fee9216a65b617aa5c0531780ce60,SP,PE,22,0,0.0,0.0,复核承运线路容量与路由
1504,86ccac0b835037332a596a33b6949ee1,SC,MG,19,0,0.0,0.0,复核承运线路容量与路由
1505,2199e7fe213c16213bf5d6a7eadc9a5d,SP,SP,15,0,0.0,0.0,复核承运线路容量与路由
1506,9d5a9018aee56acb367ba9c3f05d1d6a,GO,SP,15,0,0.0,0.0,复核承运线路容量与路由
1507,93dc87703c046b603023e75222018b45,MG,MG,10,0,0.0,0.0,复核卖家发货SLA
1508,9616352088dcf83a7c06637f4ebf1c80,PR,SP,40,0,0.0,0.0,复核承运线路容量与路由
1509,530ec6109d11eaaf87999465c6afee01,PR,RJ,18,0,0.0,0.0,复核承运线路容量与路由
1510,709e16e2b25c7474d980076c6bfc4806,SP,SP,25,0,0.0,0.0,复核承运线路容量与路由
1511,d91fb3b7d041e83b64a00a3edfb37e4f,SP,RS,28,0,0.0,0.0,复核承运线路容量与路由
1512,33a17d60c64393351ebf1ef860f4e0f2,RS,SP,12,0,0.0,0.0,复核承运线路容量与路由
1513,79ebd9a61bac3eaf882805ed4ecfa12a,PR,RS,14,0,0.0,0.0,复核承运线路容量与路由
1514,d624126b9206f595fb3fbb6ba03b28a8,PR,SP,10,0,0.0,0.0,复核承运线路容量与路由
1515,6ec1a01e866584bb679eb9b098345919,SP,SP,16,0,0.0,0.0,复核承运线路容量与路由
1516,582d4f8675b945722eda7c0cb61ba4c7,SP,SP,28,0,0.0,0.0,复核承运线路容量与路由
1517,e9bc59e7b60fc3063eb2290deda4cced,PR,RS,13,0,0.0,0.0,复核承运线路容量与路由
1518,0b90b6df587eb83608a64ea8b390cf07,PR,PR,12,0,0.0,0.0,复核承运线路容量与路由
1519,55d3daac7c404d59e51c2aa2f4dc5a23,SP,SP,11,0,0.0,0.0,复核卖家发货SLA
1520,57e632711dec9ec14ca7546769483e7e,SC,SP,25,0,0.0,0.0,复核承运线路容量与路由
1521,1025f0e2d44d7041d6cf58b6550e0bfa,SP,PE,14,0,0.0,0.0,复核承运线路容量与路由
1522,817245bcc3badd82bbd222e0366951a6,SP,SP,10,0,0.0,0.0,复核承运线路容量与路由
1523,6cd68b3ed6d59aaa9fece558ad360c0a,MG,MG,35,0,0.0,0.0,复核承运线路容量与路由
1524,58f1a6197ed863543e0136bdedb3fce2,MG,SP,15,0,0.0,0.0,复核承运线路容量与路由
1525,6560211a19b47992c3666cc44a7e94c0,SP,DF,33,0,0.0,0.0,复核承运线路容量与路由
1526,960945e1a9535cbc0cd6ddd35fbe7ae8,SP,SP,17,0,0.0,0.0,复核承运线路容量与路由
1527,37be5a7c751166fbc5f8ccba4119e043,SP,PR,10,0,0.0,0.0,复核卖家发货SLA
1528,44073f8b7e41514de3b7815dd0237f4f,DF,MG,21,0,0.0,0.0,复核承运线路容量与路由
1529,b410bdd36d5db7a65dcd42b7ead933b8,GO,MG,12,0,0.0,0.0,复核承运线路容量与路由
1530,4d6d651bd7684af3fffabd5f08d12e5a,SP,RS,19,0,0.0,0.0,复核承运线路容量与路由
1531,376a891762bbdecbc02b4b6adec3fdda,GO,SP,15,0,0.0,0.0,复核承运线路容量与路由
1532,4978a02ea9c8be7a9b5480680f40334e,SP,SP,15,0,0.0,0.0,复核承运线路容量与路由
1533,f45122a9ab94eb4f3f8953578bc0c560,SP,PR,11,0,0.0,0.0,复核承运线路容量与路由
1534,7299e27ed73d2ad986de7f7c77d919fa,MG,RS,15,0,0.0,0.0,复核承运线路容量与路由
1535,2dee2ce60de9709b1a24083217181a1f,MT,SP,14,0,0.0,0.0,复核承运线路容量与路由
1536,c3cfdc648177fdbbbb35635a37472c53,PR,SC,16,0,0.0,0.0,复核承运线路容量与路由
1537,7d13fca15225358621be4086e1eb0964,SP,SC,13,0,0.0,0.0,复核承运线路容量与路由
1538,0df3984f9dfb3d49ac6366acbd3bbb85,MG,MG,17,0,0.0,0.0,复核承运线路容量与路由
1539,83deb69e889cf80f82be1dc6d5f2d486,SC,SP,16,0,0.0,0.0,复核卖家发货SLA
1540,2a261b5b644fa05f4f2700eb93544f2c,SP,SP,18,0,0.0,0.0,复核承运线路容量与路由
1541,1554a68530182680ad5c8b042c3ab563,MG,RS,14,0,0.0,0.0,复核承运线路容量与路由
1542,850f4f8af5ea87287ac68de36e29107f,SP,PR,10,0,0.0,0.0,复核承运线路容量与路由
1543,37be5a7c751166fbc5f8ccba4119e043,SP,ES,10,0,0.0,0.0,复核承运线路容量与路由
1544,710e3548e02bc1d2831dfc4f1b5b14d4,PR,MG,14,0,0.0,0.0,复核承运线路容量与路由
1545,710e3548e02bc1d2831dfc4f1b5b14d4,PR,RS,11,0,0.0,0.0,复核承运线路容量与路由
1546,00ee68308b45bc5e2660cd833c3f81cc,SP,MG,15,0,0.0,0.0,复核承运线路容量与路由
1547,acce39e832338debb07b02385cde5967,MG,SP,21,0,0.0,0.0,复核承运线路容量与路由
1548,7142540dd4c91e2237acb7e911c4eba2,SP,GO,11,0,0.0,0.0,复核承运线路容量与路由
1549,813348c996469b40f2e028d5429d3495,SP,MG,27,0,0.0,0.0,复核承运线路容量与路由
1550,d379f449f2a3b271bc01c0782020f705,MG,SP,12,0,0.0,0.0,复核承运线路容量与路由
1551,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,RS,28,0,0.0,0.0,复核承运线路容量与路由
1552,d6b1ce66b035a475f00c017792ff9769,SP,MG,14,0,0.0,0.0,复核承运线路容量与路由
1553,4d6d651bd7684af3fffabd5f08d12e5a,SP,DF,13,0,0.0,0.0,复核承运线路容量与路由
1554,229c3efbfb0ea2058de4ccdfbc3d784a,MG,MG,16,0,0.0,0.0,复核承运线路容量与路由
1555,218d46b86c1881d022bce9c68a7d4b15,SP,PR,12,0,0.0,0.0,复核承运线路容量与路由
1556,e26901d5ab434ce92fd9b5c256820a4e,SP,MG,26,0,0.0,0.0,复核承运线路容量与路由
1557,06e5eefc71ec47ae763c5c6f8db7064f,RS,MG,10,0,0.0,0.0,复核承运线路容量与路由
1558,2e90cb1677d35cfe24eef47d441b7c87,SP,MG,17,0,0.0,0.0,复核承运线路容量与路由
1559,58f1a6197ed863543e0136bdedb3fce2,MG,MG,11,0,0.0,0.0,复核承运线路容量与路由
1560,fad44952713764836814be105382aee5,RJ,SP,12,0,0.0,0.0,复核承运线路容量与路由
1561,0dd184061fb0eaa7ca37932c68ab91c5,SP,MG,16,0,0.0,0.0,复核承运线路容量与路由
1562,86ccac0b835037332a596a33b6949ee1,SC,PR,14,0,0.0,0.0,复核承运线路容量与路由
1563,e5475dcab1e07b63d7f6e902d8f5eda8,SP,SP,13,0,0.0,0.0,复核承运线路容量与路由
1564,ca3bd7cd9f149df75950150d010fe4a2,SP,RJ,10,0,0.0,0.0,复核卖家发货SLA
1565,87142160b41353c4e5fca2360caf6f92,RS,SC,23,0,0.0,0.0,复核承运线路容量与路由
1566,1025f0e2d44d7041d6cf58b6550e0bfa,SP,MT,12,0,0.0,0.0,复核承运线路容量与路由
1567,dfa0c4c6229ab200a4a1336b4d7128ff,SC,SP,35,0,0.0,0.0,复核承运线路容量与路由
1568,c8b0e2b0a7095e5d8219575d5e7e1181,SP,MG,14,0,0.0,0.0,复核承运线路容量与路由
1569,9add47bf45ce8e8c7db6b9cf670b1e09,PR,SP,17,0,0.0,0.0,复核承运线路容量与路由
1570,c3cfdc648177fdbbbb35635a37472c53,PR,ES,13,0,0.0,0.0,复核承运线路容量与路由
1571,730937bf88cb151eb2eb849f642fc213,SP,SP,15,0,0.0,0.0,复核承运线路容量与路由
1572,01cf7e3d21494c41fb86034f2e714fa1,PR,MG,11,0,0.0,0.0,复核承运线路容量与路由
1573,5d3bb11474a06bdc23fb9e89f1164ee0,SP,SP,17,0,0.0,0.0,复核承运线路容量与路由
1574,de722cd6dad950a92b7d4f82673f8833,PE,ES,14,0,0.0,0.0,复核承运线路容量与路由
1575,a3f0b55de503387383c7b1de3ad7f678,PR,SP,10,0,0.0,0.0,复核承运线路容量与路由
1576,94e93ce877be27a515118dbfd2c2be41,SP,SP,10,0,0.0,0.0,复核承运线路容量与路由
1577,4b0fdb526525f9890eb145bf1534640e,SP,SP,11,0,0.0,0.0,复核承运线路容量与路由
1578,6c177e38df6d3f34182b1f1d427231bf,PR,SP,12,0,0.0,0.0,复核卖家发货SLA
1579,79ebd9a61bac3eaf882805ed4ecfa12a,PR,MG,13,0,0.0,0.0,复核卖家发货SLA
1580,dd2bdf855a9172734fbc3744021ae9b9,MG,MG,18,0,0.0,0.0,复核卖家发货SLA
1581,7a67c85e85bb2ce8582c35f2203ad736,SP,CE,15,0,0.0,0.0,复核承运线路容量与路由
1582,289cdb325fb7e7f891c38608bf9e0962,SP,RJ,12,0,0.0,0.0,复核承运线路容量与路由
1583,7a67c85e85bb2ce8582c35f2203ad736,SP,ES,18,0,0.0,0.0,复核承运线路容量与路由
1584,ac3508719a1d8f5b7614b798f70af136,RS,MG,11,0,0.0,0.0,复核承运线路容量与路由
1585,33ac3e28642ab8bda860a2f693000e78,SP,SP,16,0,0.0,0.0,复核卖家发货SLA
1586,cd68562d3f44870c08922d380acae552,SP,MG,17,0,0.0,0.0,复核承运线路容量与路由
1587,edf96ef93ed595084bbcbd9224bd2894,SP,SP,13,0,0.0,0.0,复核卖家发货SLA
1588,5cf13accae3222c70a9cac40818ae839,MG,MG,19,0,0.0,0.0,复核承运线路容量与路由
1589,f457c46070d02cadd8a68551231220dd,PR,RS,16,0,0.0,0.0,复核承运线路容量与路由
1590,9d5a9018aee56acb367ba9c3f05d1d6a,GO,MG,14,0,0.0,0.0,复核承运线路容量与路由
1591,8ab42aa58097fd4668d60cc648225d5f,GO,SP,11,0,0.0,0.0,复核承运线路容量与路由
1592,3c4e0452bff7a2a788179488d3d77032,PR,SP,15,0,0.0,0.0,复核承运线路容量与路由
1593,a1043bafd471dff536d0c462352beb48,MG,DF,11,0,0.0,0.0,复核承运线路容量与路由
1594,42bde9fef835393bb8a8849cb6b7f245,DF,SP,12,0,0.0,0.0,复核承运线路容量与路由
1595,a3dd39f583bc80bd8c5901c95878921e,BA,SP,12,0,0.0,0.0,复核承运线路容量与路由
1596,bc2ac6b95e1accce9858528ee566c17e,SP,SP,15,0,0.0,0.0,复核承运线路容量与路由
1597,e7d5b006eb624f13074497221eb37807,SP,SP,11,0,0.0,0.0,复核卖家发货SLA
1598,cb8bcce248bb1fb274ba762d8b971456,MG,MG,12,0,0.0,0.0,复核承运线路容量与路由
1599,bd4889b5e9133b35b66e42a8665cea5c,SP,SP,13,0,0.0,0.0,复核承运线路容量与路由
1600,dbc22125167c298ef99da25668e1011f,MG,PR,21,0,0.0,0.0,复核承运线路容量与路由
1601,f84a00e60c73a49e7e851c9bdca3a5bb,RJ,RJ,23,0,0.0,0.0,复核卖家发货SLA
1602,ad420dd0c4f92f8af951ac24b86d0cf5,MG,SP,14,0,0.0,0.0,复核承运线路容量与路由
1603,01fdefa7697d26ad920e9e0346d4bd1b,PR,MG,12,0,0.0,0.0,复核承运线路容量与路由
1604,1b938a7ec6ac5061a66a3766e0e75f90,SP,SP,14,0,0.0,0.0,复核承运线路容量与路由
1605,b92e3c8f9738272ff7c59e111e108d7c,MG,MG,12,0,0.0,0.0,复核承运线路容量与路由
1606,527801b552d0077ffd170872eb49683b,SP,MG,10,0,0.0,0.0,复核承运线路容量与路由
1607,955fee9216a65b617aa5c0531780ce60,SP,DF,22,0,0.0,0.0,复核承运线路容量与路由
1608,95f83f51203c626648c875dd41874c7f,MG,SP,27,0,0.0,0.0,复核承运线路容量与路由
1609,0b90b6df587eb83608a64ea8b390cf07,PR,RS,13,0,0.0,0.0,复核承运线路容量与路由
1610,8bb48dc19fccaa8613b6229bf7f452a2,SP,SP,35,0,0.0,0.0,复核承运线路容量与路由
1611,6d66611d7c44cc30ce351abc49a68421,SP,MG,19,0,0.0,0.0,复核承运线路容量与路由
1612,8d956fec2e4337affcb520f56fd8cbfd,SP,MG,27,0,0.0,0.0,复核承运线路容量与路由
1613,2138ccb85b11a4ec1e37afbd1c8eda1f,SP,MG,54,0,0.0,0.0,复核承运线路容量与路由
1614,01fdefa7697d26ad920e9e0346d4bd1b,PR,PR,13,0,0.0,0.0,复核承运线路容量与路由
1615,5343d0649eca2a983820bfe93fc4d17e,SP,MG,12,0,0.0,0.0,复核承运线路容量与路由
1616,bccf933e006e9b94a6184af782963e77,SP,SP,17,0,0.0,0.0,复核承运线路容量与路由
